253,1717200000,a,b,FLYSCOOT.0000000UDGTKA SYDNEY AU AUS Card xx7189 Value Date: 29/05/2024,-928.05,80.72,a,other
254,1717200000,a,b,AMAZON AU MARKETPLACE SYDNEY AUS Card xx7189 Value Date: 30/05/2024,-13.97,1008.77,a,other
255,1717027200,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-50.0,1022.74,a,MYKI
256,1716940800,a,b,Transfer from xx0274 CommBank app,1000.0,1072.74,a,D
257,1716940800,a,b,COLES 0581 CLAYTON AU,-39.93,72.74,a,COLES
258,1716854400,a,b,Transfer To Derick CommBank App Rent,-491.0,112.67,a,RENT
259,1716854400,a,b,SOUTH EAST WATER CommBank app BPAY 24208 100384051800004 Bill,-318.78,603.67,a,other
260,1716854400,a,b,Transfer from xx0274 CommBank app,800.0,922.45,a,D
261,1716854400,a,b,Transfer from xx0274 CommBank app Allowance,100.0,122.45,a,D
262,1716854400,a,b,MORE TELECOM SOUTH MELBOUR AU AUS Card xx7189 Value Date: 26/05/2024,-32.4,22.45,a,other
263,1716768000,a,b,SQ *GLENNY - GLEN WAVE Glen Waverley AU,-20.29,54.85,a,other
264,1716681600,a,b,UBER* TRIP,-13.19,75.14,a,UBER
265,1716422400,a,b,KFC EAGLEHAWK EAGLEHAWK VICAU,-17.0,88.33,a,other
266,1716422400,a,b,Transfer from xx0274 CommBank app,100.0,105.33,a,D
267,1716422400,a,b,Alium Dining Bendigo AU,-38.0,5.33,a,other
268,1716422400,a,b,SQ *LALUME MELBOURNE C Miami AU,-69.0,43.33,a,other
269,1716422400,a,b,Transfer from xx0274 CommBank app,100.0,112.33,a,D
270,1716336000,a,b,COLES 0536 CLAYTON AU,-43.1,12.33,a,COLES
271,1716336000,a,b,DOOBOO THE GLEN GLEN WAVERLEY VI AUS Card xx7189 Value Date: 20/05/2024,-9.15,55.43,a,other
272,1716336000,a,b,DOOBOO THE GLEN GLEN WAVERLEY VI AUS Card xx7189 Value Date: 20/05/2024,-112.89,64.58,a,other
273,1716249600,a,b,IPY*CLAYTONAQCHEALTH Clayton South VI AUS Card xx7189 Value Date: 17/05/2024,-74.9,177.47,a,other
274,1716163200,a,b,Transfer from xx0274 CommBank app Food,100.0,252.37,a,D
275,1716163200,a,b,STRIKE AUSTRALIA PTY GLEN WAVERLE AU,-16.5,152.37,a,STRIKE
276,1716163200,a,b,SQ *LULU WHITE Glen Waverley AU,-12.2,168.87,a,other
277,1716163200,a,b,Transfer from xx0274 CommBank app,100.0,181.07,a,D
278,1716076800,a,b,UBER* TRIP,-20.08,81.07,a,UBER
279,1715990400,a,b,CocaColaEPP Melbourne AUS Card xx7189 Value Date: 15/05/2024,-3.8,101.15,a,other
280,1715904000,a,b,MYKI FINDERSST RS FSS MELBOURNE VICAU,-50.0,104.95,a,MYKI
281,1715904000,a,b,Transfer To ESHWARA RAO PUTTOJI RAO PayID Phone from CommBank App Food,-24.0,154.95,a,other
282,1715817600,a,b,CIRQUE DU SOLEIL - FLEMINGTON AU,-20.0,178.95,a,other
283,1715817600,a,b,CIRQUE DU SOLEIL - FLEMINGTON AU,-25.0,198.95,a,other
284,1715817600,a,b,Transfer from xx0274 CommBank app Allowance,200.0,223.95,a,D
285,1715817600,a,b,CLAYTON CELLARS CLAYTON VICAU,-40.98,23.95,a,other
286,1715731200,a,b,Baguette Flinders St Melbourne AU,-7.5,64.93,a,other
287,1715731200,a,b,COLES 0581 CLAYTON AU,-43.05,72.43,a,COLES
288,1715644800,a,b,Fast Transfer From - RAICHEL JOSE to PayID Phone Splitwise,87.8,115.48,a,other
289,1715644800,a,b,COLES 0581 CLAYTON AU AUS Card xx7189 Value Date: 12/05/2024,-54.1,27.68,a,COLES
290,1715644800,a,b,UBER* TRIP,-10.65,81.78,a,UBER
291,1715558400,a,b,Overdraw Fee For exceeding available funds on 12 May,-15.0,92.43,a,COMM
292,1715558400,a,b,Transfer from xx0274 CommBank app,100.0,107.43,a,D
293,1715472000,a,b,COLES 0536 CLAYTON AU,-28.77,7.43,a,COLES
294,1715299200,a,b,COLES 0581 CLAYTON AU AUS Card xx7189 Value Date: 08/05/2024,-25.97,36.2,a,COLES
295,1715126400,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-50.0,62.17,a,MYKI
296,1715126400,a,b,Transfer from xx0274 CommBank app,100.0,112.17,a,D
297,1715126400,a,b,COLES 0536 CLAYTON AU,-16.75,12.17,a,COLES
298,1715126400,a,b,UBER* TRIP,-16.4,28.92,a,UBER
299,1715040000,a,b,COLES 0536 CLAYTON AU,-26.4,45.32,a,COLES
300,1715040000,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-43.8,71.72,a,GYM
301,1715040000,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-31.1,115.52,a,GYM
302,1715040000,a,b,Transfer To - JACK JACOB JOSE PayID Phone from CommBank App Trip,-48.0,146.62,a,other
303,1715040000,a,b,Hungry Jacks Pakenham AU AUS Card xx7189 Value Date: 05/05/2024,-11.95,194.62,a,other
304,1714867200,a,b,Transfer from xx0274 CommBank app,100.0,206.57,a,D
305,1714867200,a,b,Transfer from xx0274 CommBank app,100.0,106.57,a,D
306,1714780800,a,b,UBER* TRIP,-21.65,6.57,a,UBER
307,1714780800,a,b,COLES 0581 CLAYTON AU,-1.85,28.22,a,COLES
308,1714780800,a,b,AMAZON WEB SERVICES SYDNEY NS AUS Card xx7189 Value Date: 03/05/2024,-4.89,30.07,a,other
309,1714608000,a,b,COLES 0536 CLAYTON AU,-17.5,34.96,a,COLES
310,1714608000,a,b,Overdraw Fee For exceeding available funds on 01 May,-15.0,52.46,a,COMM
311,1714608000,a,b,Transfer from xx0274 CommBank app Allowance,100.0,67.46,a,D
312,1714521600,a,b,COLES 0536 CLAYTON AU,-53.35,-32.54,a,COLES
313,1714521600,a,b,CocaColaEPP Dandenong AUS Card xx7189 Value Date: 27/04/2024,-4.2,20.81,a,other
314,1714435200,a,b,Direct Credit 617703 PAYPAL AUSTRALIA 1034079661497,0.05,25.01,a,other
315,1714435200,a,b,Direct Credit 617703 PAYPAL AUSTRALIA 1034079661523,0.19,24.96,a,other
316,1714435200,a,b,MORE TELECOM SOUTH MELBOUR AU AUS Card xx7189 Value Date: 26/04/2024,-32.4,24.77,a,other
317,1714435200,a,b,DOT MYKI RELOAD MELBOURNE AUS Card xx7189 Value Date: 25/04/2024,-50.0,57.17,a,MYKI
318,1714176000,a,b,COLES 0536 CLAYTON AU,-15.01,107.17,a,COLES
319,1714089600,a,b,Transfer To Derick CommBank App Rent,-360.75,122.18,a,RENT
320,1714089600,a,b,Transfer from xx0274 CommBank app Rent,400.0,482.93,a,RENT
321,1714003200,a,b,COLES 0581 CLAYTON AU,-42.77,82.93,a,COLES
322,1714003200,a,b,Transfer from xx0274 CommBank app Bill,60.0,125.7,a,D
323,1714003200,a,b,Transfer from xx0274 CommBank app,50.0,65.7,a,D
324,1713916800,a,b,FOODAO Melbourne AU,-6.9,15.7,a,other
325,1713830400,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-43.8,22.6,a,GYM
326,1713830400,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-31.1,66.4,a,GYM
327,1713830400,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-1.0,97.5,a,GYM
328,1713830400,a,b,COLES 0581 CLAYTON AU,-6.0,98.5,a,COLES
329,1713830400,a,b,Fever*Dining in the Da BXG AUS Card xx7189 Value Date: 19/04/2024,-240.0,104.5,a,other
330,1713657600,a,b,COLES 0581 CLAYTON AU,-18.67,344.5,a,COLES
331,1713657600,a,b,COLES 0536 CLAYTON AU,-15.5,363.17,a,COLES
332,1713571200,a,b,Fast Transfer From MR AKSHAY SHANKAR ELA to PayID Phone electricity,38.38,378.67,a,other
333,1713571200,a,b,COLES 0581 CLAYTON AU,-26.02,340.29,a,COLES
334,1713571200,a,b,Transfer from xx0274 CommBank app,100.0,366.31,a,D
335,1713484800,a,b,Transfer from xx0274 CommBank app Invest,120.0,266.31,a,D
336,1713484800,a,b,Fast Transfer From MS ALANA RAE CARTER to PayID Phone blindfold dinner,120.0,146.31,a,other
337,1713484800,a,b,Alinta Energy CommBank app BPAY 168930 10292002886 Bill,-230.27,26.31,a,other
338,1713484800,a,b,Transfer from xx0274 CommBank app Bill,230.0,256.58,a,D
339,1713398400,a,b,GOOGLE*COLAB CC GOOGLE.COM SG SGP Card xx7189 AUD 15.13 Value Date: 16/04/2024,-15.13,26.58,a,other
340,1713312000,a,b,Fast Transfer From VIGNESWARRAN RAMESH to PayID Phone Food,14.5,41.71,a,other
341,1713312000,a,b,SQ *MR HOPPERS MELBOUR Carlton AU,-14.5,27.21,a,other
342,1713312000,a,b,SQ *MR HOPPERS MELBOUR Carlton AU,-14.5,41.71,a,other
343,1713312000,a,b,Transfer from xx0274 CommBank app,20.0,56.21,a,D
344,1713312000,a,b,Transfer from xx0274 CommBank app,20.0,36.21,a,D
345,1713312000,a,b,DOT MYKI RELOAD MELBOURNE AUS Card xx7189 Value Date: 12/04/2024,-10.0,16.21,a,MYKI
346,1713139200,a,b,COLES 0536 CLAYTON AU,-6.91,26.21,a,COLES
347,1713139200,a,b,Fast Transfer From MR AKSHAY SHANKAR ELA to PayID Phone Split balance,6.52,33.12,a,other
348,1713052800,a,b,COLES 0536 CLAYTON AU,-35.83,26.6,a,COLES
349,1713052800,a,b,Transfer from xx0274 CommBank app Bill,50.0,62.43,a,D
350,1712966400,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-50.0,12.43,a,MYKI
351,1712966400,a,b,Transfer from xx0274 CommBank app Bill,50.0,62.43,a,D
352,1712880000,a,b,UBER* TRIP Value Date: 13/04/2024,-16.86,12.43,a,UBER
353,1712880000,a,b,CLAYTON SUPA WASH COIN Clayton SoVICAU,-3.2,29.29,a,other
354,1712880000,a,b,CLAYTON SUPA WASH COIN Clayton SoVICAU,-3.2,32.49,a,other
355,1712793600,a,b,COLES 0536 CLAYTON AU,-31.66,35.69,a,COLES
356,1712793600,a,b,Transfer from xx0274 CommBank app Bill,50.0,67.35,a,D
357,1712707200,a,b,COLES 0581 CLAYTON AU,-6.5,17.35,a,COLES
358,1712707200,a,b,EB *Feel Good Flows Su 801-413-7200 VI AUS Card xx7189 Value Date: 06/04/2024,-10.22,23.85,a,other
359,1712620800,a,b,VICROADS PAKENHAMEAST PAKENHAM VICAU,-89.38,34.07,a,other
360,1712620800,a,b,Transfer from xx0274 CommBank app Bill,100.0,123.45,a,D
361,1712620800,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-20.0,23.45,a,MYKI
362,1712620800,a,b,Wdl ATM CBA ATM CLAYTON C VIC 312103 AUS,-250.0,43.45,a,other
363,1712620800,a,b,Transfer from xx0274 CommBank app Bill,250.0,293.45,a,D
364,1712620800,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 07/04/2024,-15.33,43.45,a,UBER
365,1712534400,a,b,Wdl ATM CBA ATM MULGRAVE WAV B VIC 324402 AUS,-50.0,58.78,a,other
366,1712534400,a,b,Transfer from xx0274 CommBank app,50.0,108.78,a,D
367,1712534400,a,b,Wdl ATM CBA ATM MULGRAVE WAV B VIC 324402 AUS,-400.0,58.78,a,other
368,1712534400,a,b,Transfer from xx0274 CommBank app Bill,410.0,458.78,a,D
369,1712448000,a,b,SQ *TWISTY POTATO ST KILDA WEST AU,-10.15,48.78,a,other
370,1712448000,a,b,SMP*Dapamelts Rosebud03 AU,-18.0,58.93,a,other
371,1712448000,a,b,Beachcomber Cafe ST KILDA AU,-37.46,76.93,a,other
372,1712448000,a,b,Wdl ATM CBA ATM CLAYTON A VIC 312101 AUS,-240.0,114.39,a,other
373,1712448000,a,b,Transfer from xx0274 CommBank app,300.0,354.39,a,D
374,1712361600,a,b,COLES 0581 CLAYTON AU,-38.92,54.39,a,COLES
375,1712361600,a,b,Wdl ATM CBA ATM CLAYTON D VIC 312104 AUS,-180.0,93.31,a,other
376,1712361600,a,b,Transfer from xx0274 CommBank app,200.0,273.31,a,D
377,1712361600,a,b,IPY*CLAYTONAQCHEALTH Clayton South VI AUS Card xx7189 Value Date: 04/04/2024,-31.1,73.31,a,other
378,1712275200,a,b,Cardless Cash for collection Bill,-120.0,104.41,a,other
379,1712275200,a,b,COLES 0581 CLAYTON AU,-13.51,224.41,a,COLES
380,1712275200,a,b,UBER *ONE Sydney AU AUS Card xx7189 Value Date: 03/04/2024,-9.99,237.92,a,UBER
381,1712188800,a,b,Transfer To sunil CommBank App Bill,-66.0,247.91,a,other
382,1712188800,a,b,COLES 0536 CLAYTON AU,-15.84,313.91,a,COLES
383,1712188800,a,b,AMAZON WEB SERVICES SYDNEY NS AUS Card xx7189 Value Date: 03/04/2024,-12.92,329.75,a,other
384,1712102400,a,b,COLES 0581 CLAYTON AU,-4.11,342.67,a,COLES
385,1712102400,a,b,CBA*PARALLELS 492212224545 DE DEU Card xx7189 AUD 69.00 Value Date: 29/03/2024,-69.0,346.78,a,other
386,1712016000,a,b,COLES 0536 CLAYTON AU,-25.25,415.78,a,COLES
387,1711929600,a,b,COLES 0536 CLAYTON AU,-33.52,441.03,a,COLES
388,1711756800,a,b,COLES 0536 CLAYTON AU,-27.35,474.55,a,COLES
389,1711756800,a,b,Transfer To Derick CommBank App Rent,-651.25,501.9,a,RENT
390,1711670400,a,b,Fast Transfer From BIJOI JOSE BIJOI Gift,1000.0,1153.15,a,other
391,1711670400,a,b,Transfer from xx0274 CommBank app Allowance,150.0,153.15,a,D
392,1711584000,a,b,ABCD DREAMZ PTY LTD CLAYTON AU,-11.78,3.15,a,other
393,1711584000,a,b,COLES 0581 CLAYTON AU,-13.33,14.93,a,COLES
394,1711584000,a,b,MORE TELECOM SOUTH MELBOUR AU AUS Card xx7189 Value Date: 26/03/2024,-32.4,28.26,a,other
395,1711497600,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-50.0,60.66,a,MYKI
396,1711497600,a,b,COLES 0536 CLAYTON AU,-13.7,110.66,a,COLES
397,1711497600,a,b,Transfer from xx0274 CommBank app Bill,100.0,124.36,a,D
398,1711497600,a,b,DOT MYKI RELOAD MELBOURNE AUS Card xx7189 Value Date: 24/03/2024,-20.0,24.36,a,MYKI
399,1711411200,a,b,UBER* TRIP,-36.39,44.36,a,UBER
400,1711411200,a,b,RMIT UNIVERSITY MELBOURNE AUS Card xx7189 Value Date: 24/03/2024,-4416.0,80.75,a,other
401,1711324800,a,b,SQ *JOJOES PIZZA PASTA Bendigo AU,-106.46,4496.75,a,other
402,1711324800,a,b,Transfer from xx0274 CommBank app,100.0,4603.21,a,D
403,1711324800,a,b,The Zone Fun Park EAST BENDIGO AU,-56.0,4503.21,a,other
404,1711324800,a,b,Transfer from xx0274 CommBank app Bill,100.0,4559.21,a,D
405,1711324800,a,b,Noodle Box Bendigo Bendigo AU,-17.95,4459.21,a,other
406,1711324800,a,b,JB HI FI BENDIGO BENDIGO AU,-33.0,4477.16,a,other
407,1711324800,a,b,COLES 0536 CLAYTON AU,-20.1,4510.16,a,COLES
408,1711238400,a,b,Transfer from xx0274 CommBank app Bill,2500.0,4530.26,a,D
409,1711152000,a,b,Fast Transfer From MR AKSHAY SHANKAR ELA to PayID Phone CREDIT TO ACCOUNT,2000.0,2030.26,a,other
410,1711152000,a,b,Uniqlo Australia Pty Ltd Chadstone AU,-60.05,30.26,a,other
411,1711152000,a,b,Transfer from xx0274 CommBank app Allowance,100.0,90.31,a,D
412,1711152000,a,b,COLES 0536 CLAYTON AU,-23.83,-9.69,a,COLES
413,1711152000,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-65.7,14.14,a,GYM
414,1711152000,a,b,CLAYTON AQUATIC & HEA CLAYTON VICAU,-31.1,79.84,a,GYM
415,1711152000,a,b,Transfer from xx0274 CommBank app,100.0,110.94,a,D
416,1710979200,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-20.0,10.94,a,MYKI
417,1710979200,a,b,COLES 0536 CLAYTON AU,-18.21,30.94,a,COLES
418,1710892800,a,b,Transfer To V RAMESH PayID Phone from CommBank App Bill,-12.0,49.15,a,other
419,1710892800,a,b,Fast Transfer From NISHANTH GANDHI to PayID Phone Pizza,8.12,61.15,a,other
420,1710892800,a,b,Fast Transfer From HEMANTH SOUNDARARAJAN to PayID Phone food,8.2,53.03,a,other
421,1710892800,a,b,Fast Transfer From ASHWIN JOTHI to PayID Phone pizza,16.5,44.83,a,other
422,1710892800,a,b,D.O.C Pizza & Mozzarel Southbank AU,-58.87,28.33,a,other
423,1710892800,a,b,Transfer from xx0274 CommBank app,100.0,87.2,a,D
424,1710892800,a,b,COLES 0536 CLAYTON AU,-24.22,-12.8,a,COLES
425,1710806400,a,b,GOOGLE*COLAB CC GOOGLE.COM SG SGP Card xx7189 AUD 15.13 Value Date: 16/03/2024,-15.13,11.42,a,other
426,1710806400,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 16/03/2024,-3.22,26.55,a,UBER
427,1710720000,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-20.0,29.77,a,MYKI
428,1710720000,a,b,COLES 0581 CLAYTON AU,-16.02,49.77,a,COLES
429,1710633600,a,b,Alinta Energy CommBank app BPAY 168930 10292002886 elec bill,-128.68,65.79,a,other
430,1710547200,a,b,Transfer To Derick CommBank App Don_t go bankrupt,-10.0,194.47,a,other
431,1710547200,a,b,COLES 0536 CLAYTON AU,-15.35,204.47,a,COLES
432,1710460800,a,b,COLES 0536 CLAYTON AU,-12.0,219.82,a,COLES
433,1710460800,a,b,International Transaction Fee Value Date: 12/03/2024,-2.28,231.82,a,other
434,1710460800,a,b,LOGIKBOT DECATUR GA USA Card xx7189 USD 50.00 Value Date: 13/03/2024,-75.95,234.1,a,other
435,1710374400,a,b,COLES 0536 CLAYTON AU,-52.15,310.05,a,COLES
436,1710288000,a,b,Alinta Energy CommBank app BPAY 168930 10292002886,-129.47,362.2,a,other
437,1710201600,a,b,Transfer to xx0274 CommBank app Allowance,-2500.0,491.67,a,other
438,1710201600,a,b,Direct Credit 062895 COMMONWEALTH SEC COMMSEC,2399.47,2991.67,a,other
439,1710201600,a,b,COLES 0536 CLAYTON AU,-1.5,592.2,a,COLES
440,1710201600,a,b,DOT MYKI RELOAD MELBOURNE AUS Card xx7189 Value Date: 07/03/2024,-50.0,593.7,a,MYKI
441,1710201600,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 10/03/2024,-16.67,643.7,a,UBER
442,1710201600,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 10/03/2024,-14.74,660.37,a,UBER
443,1710201600,a,b,RMIT UNIVERSITY MELBOURNE AUS Card xx7189 Value Date: 11/03/2024,-8832.0,675.11,a,other
444,1710115200,a,b,Transfer from xx0274 CommBank app Bill,8832.0,9507.11,a,D
445,1710115200,a,b,COLES 0536 CLAYTON AU,-9.51,675.11,a,COLES
446,1710028800,a,b,Fast Transfer From DERICK NERIAMPARAMBIL to PayID Phone nmd,100.0,684.62,a,other
447,1710028800,a,b,COLES 0581 CLAYTON AU,-14.0,584.62,a,COLES
448,1709942400,a,b,SQ *AMIGOS BARBER SHOP Clayton AU,-37.0,598.62,a,BARBER
449,1709942400,a,b,Transfer to xx0274 CommBank app,-6500.0,635.62,a,other
450,1709942400,a,b,COLES 0536 CLAYTON AU,-19.9,7135.62,a,COLES
451,1709942400,a,b,IPY*CLAYTONAQCHEALTH Clayton South VI AUS Card xx7189 Value Date: 07/03/2024,-31.1,7155.52,a,other
452,1709856000,a,b,Guzman y Gomez Swanst Melbourne AU,-13.7,7186.62,a,other
453,1709856000,a,b,POST CLAYTON POST SHOP VI AU,-1.45,7200.32,a,other
454,1709856000,a,b,DEPOSIT CASH $7100.00 CHEQUE $0.00 Branch CLAYTON,7100.0,7201.77,a,other
455,1709856000,a,b,COLES 0536 CLAYTON AU,-6.2,101.77,a,COLES
456,1709769600,a,b,COLES 0536 CLAYTON AU,-15.8,107.97,a,COLES
457,1709683200,a,b,COLES 0581 CLAYTON AU,-24.37,123.77,a,COLES
458,1709683200,a,b,XIA YING CHAO PTY LTD CARLTON VIC AU,-15.3,148.14,a,other
459,1709683200,a,b,COLES 0536 CLAYTON AU,-16.4,163.44,a,COLES
460,1709683200,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 04/03/2024,-15.43,179.84,a,UBER
461,1709596800,a,b,COLES 0536 CLAYTON AU,-1.7,195.27,a,COLES
462,1709596800,a,b,TGI FRIDAYS CHADSTONE VI AUS Card xx7189 Value Date: 03/03/2024,-48.61,196.97,a,other
463,1709596800,a,b,AMAZON WEB SERVICES SYDNEY NS AUS Card xx7189 Value Date: 03/03/2024,-11.78,245.58,a,other
464,1709596800,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 03/03/2024,-9.38,257.36,a,UBER
465,1709596800,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 02/03/2024,-11.89,266.74,a,UBER
466,1709596800,a,b,UBER *ONE Sydney AU AUS Card xx7189 Value Date: 03/03/2024,-9.99,278.63,a,UBER
467,1709510400,a,b,HOYTS CORP PTY LTD CHADSTONE VICAU,-119.25,288.62,a,other
468,1709424000,a,b,SMP*Jetgo Group PTY LT Clayton03 AU,-17.69,407.87,a,other
469,1709424000,a,b,LS MINIMARU Clayton AU,-30.05,425.56,a,other
470,1709337600,a,b,COLES 0581 CLAYTON AU,-14.6,455.61,a,COLES
471,1709337600,a,b,COLES 0536 CLAYTON AU,-14.8,470.21,a,COLES
472,1709251200,a,b,COLES 0536 CLAYTON AU,-1.7,485.01,a,COLES
473,1709164800,a,b,COLES 0581 CLAYTON AU,-10.1,486.71,a,COLES
474,1709164800,a,b,VIC ROADS IVR KEW EAST VI AUS Card xx7189 Value Date: 27/02/2024,-69.77,496.81,a,other
475,1709164800,a,b,RMIT UNIVERSITY MELBOURNE AUS Card xx7189 Value Date: 28/02/2024,-4591.68,566.58,a,other
476,1709078400,a,b,Transfer To - RAICHEL JOSE PayID Phone from CommBank App Don_t go bankrupt,-73.41,5158.26,a,other
477,1709078400,a,b,Transfer from xx0274 CommBank app Bill,5000.0,5231.67,a,D
478,1709078400,a,b,COLES 0536 CLAYTON AU,-1.7,231.67,a,COLES
479,1709078400,a,b,Transfer To Derick CommBank App Rent,-456.2,233.37,a,RENT
480,1709078400,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 26/02/2024,-8.14,689.57,a,UBER
481,1708992000,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-50.0,697.71,a,MYKI
482,1708992000,a,b,Transfer from xx0274 CommBank app Invest,700.0,747.71,a,D
483,1708992000,a,b,COLES 0536 CLAYTON AU,-22.41,47.71,a,COLES
484,1708905600,a,b,COLES 0536 CLAYTON AU,-6.7,70.12,a,COLES
485,1708819200,a,b,Transfer To V SUNNY PayID Phone from CommBank App Food,-12.2,76.82,a,other
486,1708819200,a,b,Transfer To PRINCE THERATTIL CHARLES PayID Phone from CommBank App Alcohol,-16.6,89.02,a,other
487,1708819200,a,b,Transfer from xx0274 CommBank app Food,100.0,105.62,a,D
488,1708732800,a,b,COLES 0581 CLAYTON AU,-13.8,5.62,a,COLES
489,1708732800,a,b,COLES 0536 CLAYTON AU,-1.5,19.42,a,COLES
490,1708732800,a,b,IPY*CLAYTONAQCHEALTH Clayton South VI AUS Card xx7189 Value Date: 22/02/2024,-74.9,20.92,a,other
491,1708646400,a,b,Transfer To Jin CommBank App Don_t go bankrupt,-20.0,95.82,a,other
492,1708646400,a,b,COLES 0536 CLAYTON AU,-1.5,115.82,a,COLES
493,1708560000,a,b,COLES 0581 CLAYTON AU,-40.88,117.32,a,COLES
494,1708560000,a,b,COLES 0536 CLAYTON AU,-1.5,158.2,a,COLES
495,1708473600,a,b,COLES 0581 CLAYTON AU,-1.5,159.7,a,COLES
496,1708473600,a,b,KENANGAN MELBOURNE VI AUS Card xx7189 Value Date: 19/02/2024,-16.5,161.2,a,other
497,1708387200,a,b,POST CLAYTON POST SHOP VI AU,-1.45,177.7,a,other
498,1708387200,a,b,COLES 0536 CLAYTON AU,-1.7,179.15,a,COLES
499,1708387200,a,b,GOOGLE*COLAB CC GOOGLE.COM SG SGP Card xx7189 AUD 15.13 Value Date: 16/02/2024,-15.13,180.85,a,other
500,1708387200,a,b,COLES 0581 CLAYTON AU AUS Card xx7189 Value Date: 16/02/2024,-6.0,195.98,a,COLES
501,1708387200,a,b,SARAWAN SPICES AND H CLAYTON VI AUS Card xx7189 Value Date: 15/02/2024,-12.39,201.98,a,other
502,1708387200,a,b,COLES 0581 CLAYTON AU AUS Card xx7189 Value Date: 15/02/2024,-15.02,214.37,a,COLES
503,1708300800,a,b,Transfer from xx0274 CommBank app Allowance,150.0,229.39,a,D
504,1708300800,a,b,MYKI CLAYTON RS CLA CLAYTON VICAU,-20.0,79.39,a,MYKI
505,1708300800,a,b,SMP*Jetgo Group PTY LT Clayton03 AU,-12.3,99.39,a,other
506,1708300800,a,b,COLES 0536 CLAYTON AU,-6.7,111.69,a,COLES
507,1708300800,a,b,Transfer To - RAICHEL JOSE PayID Phone from CommBank App Allowance,-30.0,118.39,a,other
508,1708214400,a,b,COLES 0581 CLAYTON AU,-59.91,148.39,a,COLES
509,1708128000,a,b,CocaColaEPP Caulfield AUS Card xx7189 Value Date: 15/02/2024,-3.8,208.3,a,other
510,1708128000,a,b,ALDI STORES - CHADSTON CHADSTONE AUS Card xx7189 Value Date: 14/02/2024,-14.05,212.1,a,other
511,1708041600,a,b,Transfer to xx0274 CommBank app Bill,-5300.0,226.15,a,other
512,1708041600,a,b,DEPOSIT CASH $5300.00 CHEQUE $0.00 Branch CLAYTON,5300.0,5526.15,a,other
513,1708041600,a,b,LS Cavallaro Family Tr Bendigo AU AUS Card xx7189 Value Date: 14/02/2024,-55.61,226.15,a,other
514,1708041600,a,b,COLES 0643 CHADSTONE AU AUS Card xx7189 Value Date: 14/02/2024,-7.0,281.76,a,COLES
515,1708041600,a,b,KMART 1147 CHADSTONE AU AUS Card xx7189 Value Date: 14/02/2024,-4.5,288.76,a,other
516,1708041600,a,b,KMART 1147 CHADSTONE AU AUS Card xx7189 Value Date: 14/02/2024,-20.15,293.26,a,other
517,1708041600,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 14/02/2024,-41.93,313.41,a,UBER
518,1708041600,a,b,EAST OCEAN ENTERPRISES MELBOURNE AUS Card xx7189 Value Date: 14/02/2024,-7.8,355.34,a,other
519,1707955200,a,b,KFC*Dandenong Mark kfc.com.au VI AUS Card xx7189 Value Date: 13/02/2024,-1.2,363.14,a,other
520,1707955200,a,b,KFC*Dandenong Mark kfc.com.au VI AUS Card xx7189 Value Date: 13/02/2024,-24.95,364.34,a,other
521,1707955200,a,b,COLES 0536 CLAYTON AU AUS Card xx7189 Value Date: 13/02/2024,-37.56,389.29,a,COLES
522,1707868800,a,b,Direct Debit 062934 COMMSEC SECURITI COMMSEC,-961.25,426.85,a,other
523,1707868800,a,b,MYKI CLAYTON RS CLA CLAYTON AUS Card xx7189 Value Date: 09/02/2024,-50.0,1388.1,a,MYKI
524,1707782400,a,b,UBER *TRIP Sydney AU AUS Card xx7189 Value Date: 09/02/2024,-15.01,1438.1,a,UBER
525,1707523200,a,b,Transfer from xx0274 CommBank app Invest,1200.0,1453.11,a,D
526,1707523200,a,b,International Transaction Fee Value Date: 07/02/2024,-0.51,253.11,a,other
527,1707523200,a,b,SATS ASIA-PACIFIC STAR SINGAPORE SG SGP Card xx7189 SGD 15.00 Value Date: 08/02/2024,-17.14,253.62,a,other
